Validation Batch 515/700, Validation Accuracy: 92.35%
Validation Batch 520/700, Validation Accuracy: 92.36%
Validation Batch 525/700, Validation Accuracy: 92.34%
Validation Batch 530/700, Validation Accuracy: 92.35%
Validation Batch 535/700, Validation Accuracy: 92.33%
Validation Batch 540/700, Validation Accuracy: 92.32%
Validation Batch 545/700, Validation Accuracy: 92.32%
Validation Batch 550/700, Validation Accuracy: 92.31%
Validation Batch 555/700, Validation Accuracy: 92.30%
Validation Batch 560/700, Validation Accuracy: 92.28%
Validation Batch 565/700, Validation Accuracy: 92.27%
Validation Batch 570/700, Validation Accuracy: 92.28%
Validation Batch 575/700, Validation Accuracy: 92.27%
Validation Batch 580/700, Validation Accuracy: 92.28%
Validation Batch 585/700, Validation Accuracy: 92.30%
Validation Batch 590/700, Validation Accuracy: 92.29%
Validation Batch 595/700, Validation Accuracy: 92.29%
Validation Batch 600/700, Validation Accuracy: 92.29%
Validation Batch 605/700, Validation Accuracy: 92.29%
Validation Batch 610/700, Validation Accuracy: 92.29%
Validation Batch 615/700, Validation Accuracy: 92.27%
Validation Batch 620/700, Validation Accuracy: 92.26%
Validation Batch 625/700, Validation Accuracy: 92.26%
Validation Batch 630/700, Validation Accuracy: 92.26%
Validation Batch 635/700, Validation Accuracy: 92.25%
Validation Batch 640/700, Validation Accuracy: 92.24%
Validation Batch 645/700, Validation Accuracy: 92.26%
Validation Batch 650/700, Validation Accuracy: 92.26%
Validation Batch 655/700, Validation Accuracy: 92.28%
Validation Batch 660/700, Validation Accuracy: 92.28%
Validation Batch 665/700, Validation Accuracy: 92.27%
Validation Batch 670/700, Validation Accuracy: 92.27%
Validation Batch 675/700, Validation Accuracy: 92.28%
Validation Batch 680/700, Validation Accuracy: 92.28%
Validation Batch 685/700, Validation Accuracy: 92.28%
Validation Batch 690/700, Validation Accuracy: 92.29%
Validation Batch 695/700, Validation Accuracy: 92.29%
Validation Batch 700/700, Validation Accuracy: 92.29%
Validation Accuracy for Epoch 19: 92.29%
New Best Model Saved! Validation Accuracy: 92.29%

--- Epoch 20/50 ---
Batch 5/2797, Loss: 0.1587, Train Acc: 94.06%
Validation Batch 565/700, Validation Accuracy: 92.28%
Validation Batch 570/700, Validation Accuracy: 92.28%
Validation Batch 575/700, Validation Accuracy: 92.27%
Validation Batch 580/700, Validation Accuracy: 92.27%
Validation Batch 585/700, Validation Accuracy: 92.28%
Validation Batch 590/700, Validation Accuracy: 92.27%
Validation Batch 595/700, Validation Accuracy: 92.27%
Validation Batch 600/700, Validation Accuracy: 92.27%
Validation Batch 605/700, Validation Accuracy: 92.27%
Validation Batch 610/700, Validation Accuracy: 92.28%
Validation Batch 615/700, Validation Accuracy: 92.26%
Validation Batch 620/700, Validation Accuracy: 92.25%
Validation Batch 625/700, Validation Accuracy: 92.25%
Validation Batch 630/700, Validation Accuracy: 92.25%
Validation Batch 635/700, Validation Accuracy: 92.23%
Validation Batch 640/700, Validation Accuracy: 92.22%
Validation Batch 645/700, Validation Accuracy: 92.24%
Validation Batch 650/700, Validation Accuracy: 92.24%
Validation Batch 655/700, Validation Accuracy: 92.25%
Validation Batch 660/700, Validation Accuracy: 92.25%
Validation Batch 665/700, Validation Accuracy: 92.26%
Validation Batch 670/700, Validation Accuracy: 92.25%
Validation Batch 675/700, Validation Accuracy: 92.27%
Validation Batch 680/700, Validation Accuracy: 92.27%
Validation Batch 685/700, Validation Accuracy: 92.27%
Validation Batch 690/700, Validation Accuracy: 92.27%
Validation Batch 695/700, Validation Accuracy: 92.27%
Validation Batch 700/700, Validation Accuracy: 92.28%
Validation Accuracy for Epoch 22: 92.28%

--- Epoch 23/50 ---
Batch 5/2797, Loss: 0.1565, Train Acc: 94.22%
Batch 10/2797, Loss: 0.1525, Train Acc: 94.69%
Batch 15/2797, Loss: 0.1459, Train Acc: 94.95%
Batch 20/2797, Loss: 0.1419, Train Acc: 95.23%
Batch 25/2797, Loss: 0.1460, Train Acc: 94.84%
Batch 30/2797, Loss: 0.1456, Train Acc: 94.77%
Batch 35/2797, Loss: 0.1431, Train Acc: 94.82%
Batch 40/2797, Loss: 0.1414, Train Acc: 94.80%
Batch 45/2797, Loss: 0.1420, Train Acc: 94.72%
Batch 50/2797, Loss: 0.1415, Train Acc: 94.75%
Batch 55/2797, Loss: 0.1433, Train Acc: 94.64%
Batch 60/2797, Loss: 0.1431, Train Acc: 94.67%
Batch 65/2797, Loss: 0.1431, Train Acc: 94.69%
Batch 70/2797, Loss: 0.1455, Train Acc: 94.55%
Batch 75/2797, Loss: 0.1439, Train Acc: 94.61%
Batch 80/2797, Loss: 0.1449, Train Acc: 94.61%
Batch 85/2797, Loss: 0.1460, Train Acc: 94.55%
Batch 90/2797, Loss: 0.1466, Train Acc: 94.53%
Batch 95/2797, Loss: 0.1479, Train Acc: 94.48%
Batch 100/2797, Loss: 0.1474, Train Acc: 94.52%
Batch 105/2797, Loss: 0.1462, Train Acc: 94.61%
Batch 110/2797, Loss: 0.1468, Train Acc: 94.57%
Batch 115/2797, Loss: 0.1462, Train Acc: 94.57%
Batch 120/2797, Loss: 0.1471, Train Acc: 94.52%
Batch 125/2797, Loss: 0.1488, Train Acc: 94.41%
Batch 130/2797, Loss: 0.1476, Train Acc: 94.47%
Batch 135/2797, Loss: 0.1478, Train Acc: 94.47%
Batch 140/2797, Loss: 0.1489, Train Acc: 94.43%
Batch 145/2797, Loss: 0.1494, Train Acc: 94.39%
Batch 150/2797, Loss: 0.1494, Train Acc: 94.40%
Batch 155/2797, Loss: 0.1491, Train Acc: 94.41%
Batch 160/2797, Loss: 0.1499, Train Acc: 94.40%
Batch 165/2797, Loss: 0.1494, Train Acc: 94.42%
Batch 170/2797, Loss: 0.1486, Train Acc: 94.47%
Batch 175/2797, Loss: 0.1481, Train Acc: 94.50%
Batch 180/2797, Loss: 0.1476, Train Acc: 94.56%
Batch 185/2797, Loss: 0.1478, Train Acc: 94.56%
Batch 190/2797, Loss: 0.1476, Train Acc: 94.56%
Batch 195/2797, Loss: 0.1473, Train Acc: 94.58%
Batch 200/2797, Loss: 0.1470, Train Acc: 94.60%
Batch 205/2797, Loss: 0.1476, Train Acc: 94.57%
Batch 210/2797, Loss: 0.1475, Train Acc: 94.61%
Batch 215/2797, Loss: 0.1469, Train Acc: 94.61%
Batch 220/2797, Loss: 0.1472, Train Acc: 94.60%
Batch 225/2797, Loss: 0.1466, Train Acc: 94.62%
Batch 230/2797, Loss: 0.1461, Train Acc: 94.65%
Batch 235/2797, Loss: 0.1464, Train Acc: 94.65%
Batch 240/2797, Loss: 0.1461, Train Acc: 94.67%
Batch 245/2797, Loss: 0.1467, Train Acc: 94.65%
Batch 250/2797, Loss: 0.1466, Train Acc: 94.65%
Batch 255/2797, Loss: 0.1471, Train Acc: 94.64%
Batch 260/2797, Loss: 0.1478, Train Acc: 94.61%
Batch 265/2797, Loss: 0.1475, Train Acc: 94.61%
Batch 270/2797, Loss: 0.1471, Train Acc: 94.62%
Batch 275/2797, Loss: 0.1471, Train Acc: 94.63%
Batch 280/2797, Loss: 0.1470, Train Acc: 94.64%
Batch 285/2797, Loss: 0.1468, Train Acc: 94.66%
Batch 290/2797, Loss: 0.1467, Train Acc: 94.66%
Batch 295/2797, Loss: 0.1466, Train Acc: 94.67%
Batch 300/2797, Loss: 0.1470, Train Acc: 94.66%
Batch 305/2797, Loss: 0.1470, Train Acc: 94.66%
Batch 310/2797, Loss: 0.1467, Train Acc: 94.67%
Batch 315/2797, Loss: 0.1468, Train Acc: 94.67%
Batch 320/2797, Loss: 0.1471, Train Acc: 94.66%
Batch 325/2797, Loss: 0.1475, Train Acc: 94.64%
Batch 330/2797, Loss: 0.1475, Train Acc: 94.65%
Batch 335/2797, Loss: 0.1475, Train Acc: 94.65%
Batch 340/2797, Loss: 0.1474, Train Acc: 94.64%
Batch 345/2797, Loss: 0.1473, Train Acc: 94.65%
Batch 350/2797, Loss: 0.1477, Train Acc: 94.63%
Batch 355/2797, Loss: 0.1478, Train Acc: 94.63%
Batch 360/2797, Loss: 0.1477, Train Acc: 94.63%
Batch 365/2797, Loss: 0.1474, Train Acc: 94.63%
Batch 370/2797, Loss: 0.1476, Train Acc: 94.61%
Batch 375/2797, Loss: 0.1476, Train Acc: 94.61%
Batch 380/2797, Loss: 0.1476, Train Acc: 94.60%
Batch 385/2797, Loss: 0.1477, Train Acc: 94.59%
Batch 390/2797, Loss: 0.1476, Train Acc: 94.59%
Batch 395/2797, Loss: 0.1480, Train Acc: 94.57%
Batch 400/2797, Loss: 0.1479, Train Acc: 94.57%
Batch 405/2797, Loss: 0.1478, Train Acc: 94.58%
Batch 410/2797, Loss: 0.1477, Train Acc: 94.58%
Batch 415/2797, Loss: 0.1478, Train Acc: 94.58%
Batch 420/2797, Loss: 0.1479, Train Acc: 94.57%
Batch 425/2797, Loss: 0.1478, Train Acc: 94.58%
Batch 430/2797, Loss: 0.1478, Train Acc: 94.58%
Batch 435/2797, Loss: 0.1479, Train Acc: 94.57%
Batch 440/2797, Loss: 0.1477, Train Acc: 94.58%
Batch 445/2797, Loss: 0.1478, Train Acc: 94.57%
Batch 450/2797, Loss: 0.1479, Train Acc: 94.56%
Batch 455/2797, Loss: 0.1480, Train Acc: 94.56%
Batch 460/2797, Loss: 0.1480, Train Acc: 94.56%
Batch 465/2797, Loss: 0.1481, Train Acc: 94.56%
Batch 470/2797, Loss: 0.1481, Train Acc: 94.55%
Batch 475/2797, Loss: 0.1483, Train Acc: 94.54%
Batch 480/2797, Loss: 0.1485, Train Acc: 94.52%
Batch 485/2797, Loss: 0.1484, Train Acc: 94.52%
Batch 490/2797, Loss: 0.1481, Train Acc: 94.54%
Batch 495/2797, Loss: 0.1483, Train Acc: 94.53%
Batch 500/2797, Loss: 0.1482, Train Acc: 94.54%
Batch 505/2797, Loss: 0.1484, Train Acc: 94.53%
Batch 510/2797, Loss: 0.1482, Train Acc: 94.54%
Batch 515/2797, Loss: 0.1480, Train Acc: 94.54%
Batch 520/2797, Loss: 0.1477, Train Acc: 94.55%
Batch 525/2797, Loss: 0.1482, Train Acc: 94.54%
Batch 530/2797, Loss: 0.1483, Train Acc: 94.54%
Batch 535/2797, Loss: 0.1485, Train Acc: 94.52%
Batch 540/2797, Loss: 0.1484, Train Acc: 94.52%
Batch 545/2797, Loss: 0.1486, Train Acc: 94.52%
Batch 550/2797, Loss: 0.1486, Train Acc: 94.52%
Batch 555/2797, Loss: 0.1483, Train Acc: 94.54%
Batch 560/2797, Loss: 0.1484, Train Acc: 94.53%
Batch 565/2797, Loss: 0.1481, Train Acc: 94.55%
Batch 570/2797, Loss: 0.1481, Train Acc: 94.55%
Batch 575/2797, Loss: 0.1481, Train Acc: 94.55%
Batch 580/2797, Loss: 0.1481, Train Acc: 94.54%
Batch 585/2797, Loss: 0.1479, Train Acc: 94.56%
Batch 590/2797, Loss: 0.1478, Train Acc: 94.56%
Batch 595/2797, Loss: 0.1478, Train Acc: 94.56%
Batch 600/2797, Loss: 0.1479, Train Acc: 94.55%
Batch 605/2797, Loss: 0.1479, Train Acc: 94.55%
Batch 610/2797, Loss: 0.1479, Train Acc: 94.55%
Batch 615/2797, Loss: 0.1480, Train Acc: 94.54%
Batch 620/2797, Loss: 0.1478, Train Acc: 94.55%
Batch 625/2797, Loss: 0.1478, Train Acc: 94.55%
Batch 630/2797, Loss: 0.1476, Train Acc: 94.56%
Batch 635/2797, Loss: 0.1475, Train Acc: 94.56%
Batch 640/2797, Loss: 0.1475, Train Acc: 94.57%
Batch 645/2797, Loss: 0.1474, Train Acc: 94.56%
Batch 650/2797, Loss: 0.1474, Train Acc: 94.57%
Batch 655/2797, Loss: 0.1473, Train Acc: 94.57%
Batch 660/2797, Loss: 0.1472, Train Acc: 94.58%
Batch 665/2797, Loss: 0.1472, Train Acc: 94.58%
Batch 670/2797, Loss: 0.1472, Train Acc: 94.58%
Batch 675/2797, Loss: 0.1474, Train Acc: 94.57%
Batch 680/2797, Loss: 0.1473, Train Acc: 94.57%
Batch 685/2797, Loss: 0.1473, Train Acc: 94.57%
Batch 690/2797, Loss: 0.1474, Train Acc: 94.56%
Batch 695/2797, Loss: 0.1471, Train Acc: 94.58%
Batch 700/2797, Loss: 0.1473, Train Acc: 94.58%
Batch 705/2797, Loss: 0.1476, Train Acc: 94.57%
Batch 710/2797, Loss: 0.1478, Train Acc: 94.57%
Batch 715/2797, Loss: 0.1478, Train Acc: 94.57%
Batch 720/2797, Loss: 0.1477, Train Acc: 94.57%
Batch 725/2797, Loss: 0.1476, Train Acc: 94.57%
Batch 730/2797, Loss: 0.1476, Train Acc: 94.57%
Batch 735/2797, Loss: 0.1476, Train Acc: 94.57%
Batch 740/2797, Loss: 0.1476, Train Acc: 94.57%
Batch 745/2797, Loss: 0.1476, Train Acc: 94.56%
Batch 750/2797, Loss: 0.1476, Train Acc: 94.56%
Batch 755/2797, Loss: 0.1477, Train Acc: 94.55%
Batch 760/2797, Loss: 0.1479, Train Acc: 94.55%
Batch 765/2797, Loss: 0.1481, Train Acc: 94.54%
Batch 770/2797, Loss: 0.1481, Train Acc: 94.54%
Batch 775/2797, Loss: 0.1480, Train Acc: 94.55%
Batch 780/2797, Loss: 0.1481, Train Acc: 94.54%
Batch 785/2797, Loss: 0.1481, Train Acc: 94.55%
Batch 790/2797, Loss: 0.1480, Train Acc: 94.55%
Batch 795/2797, Loss: 0.1480, Train Acc: 94.54%
Batch 800/2797, Loss: 0.1479, Train Acc: 94.54%
Batch 805/2797, Loss: 0.1478, Train Acc: 94.55%
Batch 810/2797, Loss: 0.1478, Train Acc: 94.55%
Batch 815/2797, Loss: 0.1477, Train Acc: 94.55%
Batch 820/2797, Loss: 0.1477, Train Acc: 94.55%
Batch 825/2797, Loss: 0.1477, Train Acc: 94.54%
Batch 830/2797, Loss: 0.1478, Train Acc: 94.54%
Batch 835/2797, Loss: 0.1478, Train Acc: 94.53%
Batch 840/2797, Loss: 0.1479, Train Acc: 94.53%
Batch 845/2797, Loss: 0.1480, Train Acc: 94.53%
Batch 850/2797, Loss: 0.1479, Train Acc: 94.53%
Batch 855/2797, Loss: 0.1482, Train Acc: 94.52%
Batch 860/2797, Loss: 0.1482, Train Acc: 94.51%
Batch 865/2797, Loss: 0.1482, Train Acc: 94.51%
Batch 870/2797, Loss: 0.1482, Train Acc: 94.52%
Batch 875/2797, Loss: 0.1483, Train Acc: 94.50%
Batch 880/2797, Loss: 0.1483, Train Acc: 94.50%
Batch 885/2797, Loss: 0.1483, Train Acc: 94.50%
Batch 890/2797, Loss: 0.1483, Train Acc: 94.50%
Batch 895/2797, Loss: 0.1483, Train Acc: 94.50%
Batch 900/2797, Loss: 0.1484, Train Acc: 94.50%
Batch 905/2797, Loss: 0.1486, Train Acc: 94.49%
Batch 910/2797, Loss: 0.1487, Train Acc: 94.49%
Batch 915/2797, Loss: 0.1487, Train Acc: 94.48%
Batch 920/2797, Loss: 0.1488, Train Acc: 94.48%
Batch 925/2797, Loss: 0.1487, Train Acc: 94.49%
Batch 930/2797, Loss: 0.1488, Train Acc: 94.48%
Batch 935/2797, Loss: 0.1488, Train Acc: 94.47%
Batch 940/2797, Loss: 0.1487, Train Acc: 94.48%
Batch 945/2797, Loss: 0.1486, Train Acc: 94.48%
Batch 950/2797, Loss: 0.1486, Train Acc: 94.48%
Batch 955/2797, Loss: 0.1486, Train Acc: 94.48%
Batch 960/2797, Loss: 0.1487, Train Acc: 94.48%
Batch 965/2797, Loss: 0.1489, Train Acc: 94.47%
Batch 970/2797, Loss: 0.1489, Train Acc: 94.47%
Batch 975/2797, Loss: 0.1488, Train Acc: 94.46%
Batch 980/2797, Loss: 0.1489, Train Acc: 94.46%
Batch 985/2797, Loss: 0.1488, Train Acc: 94.46%
Batch 990/2797, Loss: 0.1489, Train Acc: 94.46%
Batch 995/2797, Loss: 0.1489, Train Acc: 94.46%
Batch 1000/2797, Loss: 0.1489, Train Acc: 94.46%
Batch 1005/2797, Loss: 0.1489, Train Acc: 94.46%
Batch 1010/2797, Loss: 0.1487, Train Acc: 94.47%
Batch 1015/2797, Loss: 0.1489, Train Acc: 94.47%
Batch 1020/2797, Loss: 0.1489, Train Acc: 94.46%
Batch 1025/2797, Loss: 0.1488, Train Acc: 94.47%
Batch 1030/2797, Loss: 0.1488, Train Acc: 94.47%
Batch 1035/2797, Loss: 0.1489, Train Acc: 94.47%
Batch 1040/2797, Loss: 0.1489, Train Acc: 94.47%
Batch 1045/2797, Loss: 0.1489, Train Acc: 94.47%
Batch 1050/2797, Loss: 0.1488, Train Acc: 94.47%
Batch 1055/2797, Loss: 0.1488, Train Acc: 94.47%
Batch 1060/2797, Loss: 0.1488, Train Acc: 94.47%
Batch 1065/2797, Loss: 0.1489, Train Acc: 94.47%
Batch 1070/2797, Loss: 0.1490, Train Acc: 94.47%
Batch 1075/2797, Loss: 0.1490, Train Acc: 94.47%
Batch 1080/2797, Loss: 0.1489, Train Acc: 94.47%
Batch 1085/2797, Loss: 0.1489, Train Acc: 94.47%
Batch 1090/2797, Loss: 0.1488, Train Acc: 94.48%
Batch 1095/2797, Loss: 0.1489, Train Acc: 94.47%
Batch 1100/2797, Loss: 0.1488, Train Acc: 94.48%
Batch 1105/2797, Loss: 0.1489, Train Acc: 94.47%
Batch 1110/2797, Loss: 0.1489, Train Acc: 94.47%
Batch 1115/2797, Loss: 0.1489, Train Acc: 94.47%
Batch 1120/2797, Loss: 0.1488, Train Acc: 94.48%
Batch 1125/2797, Loss: 0.1488, Train Acc: 94.48%
Batch 1130/2797, Loss: 0.1489, Train Acc: 94.47%
Batch 1135/2797, Loss: 0.1490, Train Acc: 94.46%
Batch 1140/2797, Loss: 0.1491, Train Acc: 94.46%
Batch 1145/2797, Loss: 0.1492, Train Acc: 94.46%
Batch 1150/2797, Loss: 0.1492, Train Acc: 94.46%
Batch 1155/2797, Loss: 0.1492, Train Acc: 94.46%
Batch 1160/2797, Loss: 0.1491, Train Acc: 94.46%
Batch 1165/2797, Loss: 0.1492, Train Acc: 94.46%
Batch 1170/2797, Loss: 0.1490, Train Acc: 94.46%
Batch 1175/2797, Loss: 0.1490, Train Acc: 94.46%
Batch 1180/2797, Loss: 0.1491, Train Acc: 94.46%
Batch 1185/2797, Loss: 0.1491, Train Acc: 94.45%
Batch 1190/2797, Loss: 0.1490, Train Acc: 94.46%
Batch 1195/2797, Loss: 0.1489, Train Acc: 94.46%
Batch 1200/2797, Loss: 0.1490, Train Acc: 94.45%
Batch 1205/2797, Loss: 0.1491, Train Acc: 94.45%
Batch 1210/2797, Loss: 0.1490, Train Acc: 94.46%
Batch 1215/2797, Loss: 0.1490, Train Acc: 94.46%
Batch 1220/2797, Loss: 0.1491, Train Acc: 94.46%
Batch 1225/2797, Loss: 0.1490, Train Acc: 94.46%
Batch 1230/2797, Loss: 0.1490, Train Acc: 94.46%
Batch 1235/2797, Loss: 0.1491, Train Acc: 94.45%
Batch 1240/2797, Loss: 0.1490, Train Acc: 94.45%
Batch 1245/2797, Loss: 0.1490, Train Acc: 94.45%
Batch 1250/2797, Loss: 0.1491, Train Acc: 94.45%
Batch 1255/2797, Loss: 0.1490, Train Acc: 94.46%
Batch 1260/2797, Loss: 0.1488, Train Acc: 94.46%
Batch 1265/2797, Loss: 0.1489, Train Acc: 94.46%
Batch 1270/2797, Loss: 0.1489, Train Acc: 94.46%
Batch 1275/2797, Loss: 0.1488, Train Acc: 94.46%
Batch 1280/2797, Loss: 0.1489, Train Acc: 94.46%
Batch 1285/2797, Loss: 0.1489, Train Acc: 94.46%
Batch 1290/2797, Loss: 0.1490, Train Acc: 94.45%
Batch 1295/2797, Loss: 0.1491, Train Acc: 94.45%
Batch 1300/2797, Loss: 0.1490, Train Acc: 94.46%
Batch 1305/2797, Loss: 0.1489, Train Acc: 94.46%
Batch 1310/2797, Loss: 0.1488, Train Acc: 94.47%
Batch 1315/2797, Loss: 0.1487, Train Acc: 94.47%
Batch 1320/2797, Loss: 0.1488, Train Acc: 94.47%
Batch 1325/2797, Loss: 0.1488, Train Acc: 94.47%
Batch 1330/2797, Loss: 0.1488, Train Acc: 94.47%
Batch 1335/2797, Loss: 0.1489, Train Acc: 94.46%
Batch 1340/2797, Loss: 0.1490, Train Acc: 94.46%
Batch 1345/2797, Loss: 0.1490, Train Acc: 94.46%
Batch 1350/2797, Loss: 0.1490, Train Acc: 94.46%
Batch 1355/2797, Loss: 0.1491, Train Acc: 94.45%
Batch 1360/2797, Loss: 0.1491, Train Acc: 94.45%
Batch 1365/2797, Loss: 0.1491, Train Acc: 94.45%
Batch 1370/2797, Loss: 0.1492, Train Acc: 94.45%
Batch 1375/2797, Loss: 0.1491, Train Acc: 94.45%
Batch 1380/2797, Loss: 0.1491, Train Acc: 94.45%
Batch 1385/2797, Loss: 0.1491, Train Acc: 94.45%
Batch 1390/2797, Loss: 0.1493, Train Acc: 94.45%
Batch 1395/2797, Loss: 0.1492, Train Acc: 94.45%
Batch 1400/2797, Loss: 0.1490, Train Acc: 94.46%
Batch 1405/2797, Loss: 0.1491, Train Acc: 94.46%
Batch 1410/2797, Loss: 0.1492, Train Acc: 94.45%
Batch 1415/2797, Loss: 0.1493, Train Acc: 94.45%
Batch 1420/2797, Loss: 0.1492, Train Acc: 94.45%
Batch 1425/2797, Loss: 0.1492, Train Acc: 94.45%
Batch 1430/2797, Loss: 0.1493, Train Acc: 94.45%
Batch 1435/2797, Loss: 0.1492, Train Acc: 94.45%
Batch 1440/2797, Loss: 0.1492, Train Acc: 94.45%
Batch 1445/2797, Loss: 0.1492, Train Acc: 94.45%
Batch 1450/2797, Loss: 0.1492, Train Acc: 94.45%
Batch 1455/2797, Loss: 0.1492, Train Acc: 94.45%
Batch 1460/2797, Loss: 0.1492, Train Acc: 94.45%
Batch 1465/2797, Loss: 0.1492, Train Acc: 94.45%
Batch 1470/2797, Loss: 0.1490, Train Acc: 94.45%
Batch 1475/2797, Loss: 0.1490, Train Acc: 94.45%
Batch 1480/2797, Loss: 0.1490, Train Acc: 94.45%
Batch 1485/2797, Loss: 0.1491, Train Acc: 94.45%
Batch 1490/2797, Loss: 0.1490, Train Acc: 94.45%
Batch 1495/2797, Loss: 0.1489, Train Acc: 94.45%
Batch 1500/2797, Loss: 0.1489, Train Acc: 94.46%
Batch 1505/2797, Loss: 0.1488, Train Acc: 94.46%
Batch 1510/2797, Loss: 0.1488, Train Acc: 94.46%
Batch 1515/2797, Loss: 0.1489, Train Acc: 94.45%
Batch 1520/2797, Loss: 0.1491, Train Acc: 94.45%
Batch 1525/2797, Loss: 0.1490, Train Acc: 94.46%
Batch 1530/2797, Loss: 0.1491, Train Acc: 94.45%
Batch 1535/2797, Loss: 0.1492, Train Acc: 94.45%
Batch 1540/2797, Loss: 0.1492, Train Acc: 94.45%
Batch 1545/2797, Loss: 0.1493, Train Acc: 94.44%
Batch 1550/2797, Loss: 0.1493, Train Acc: 94.44%
Batch 1555/2797, Loss: 0.1493, Train Acc: 94.44%
Batch 1560/2797, Loss: 0.1494, Train Acc: 94.43%
Batch 1565/2797, Loss: 0.1495, Train Acc: 94.43%
Batch 1570/2797, Loss: 0.1494, Train Acc: 94.43%
Batch 1575/2797, Loss: 0.1494, Train Acc: 94.44%
Batch 1580/2797, Loss: 0.1494, Train Acc: 94.44%
Batch 1585/2797, Loss: 0.1493, Train Acc: 94.44%
Batch 1590/2797, Loss: 0.1494, Train Acc: 94.44%
Batch 1595/2797, Loss: 0.1495, Train Acc: 94.44%
Batch 1600/2797, Loss: 0.1496, Train Acc: 94.44%
Batch 1605/2797, Loss: 0.1496, Train Acc: 94.43%
Batch 1610/2797, Loss: 0.1496, Train Acc: 94.43%
Batch 1615/2797, Loss: 0.1496, Train Acc: 94.43%
Batch 1620/2797, Loss: 0.1495, Train Acc: 94.44%
Batch 1625/2797, Loss: 0.1495, Train Acc: 94.43%
Batch 1630/2797, Loss: 0.1495, Train Acc: 94.44%
Batch 1635/2797, Loss: 0.1495, Train Acc: 94.44%
Batch 1640/2797, Loss: 0.1496, Train Acc: 94.43%
Batch 1645/2797, Loss: 0.1496, Train Acc: 94.43%
Batch 1650/2797, Loss: 0.1496, Train Acc: 94.43%
Batch 1655/2797, Loss: 0.1497, Train Acc: 94.43%
Batch 1660/2797, Loss: 0.1497, Train Acc: 94.43%
Batch 1665/2797, Loss: 0.1496, Train Acc: 94.43%
Batch 1670/2797, Loss: 0.1497, Train Acc: 94.43%
Batch 1675/2797, Loss: 0.1496, Train Acc: 94.43%
Batch 1680/2797, Loss: 0.1497, Train Acc: 94.42%
Batch 1685/2797, Loss: 0.1497, Train Acc: 94.42%
Batch 1690/2797, Loss: 0.1497, Train Acc: 94.43%
Batch 1695/2797, Loss: 0.1496, Train Acc: 94.43%
Batch 1700/2797, Loss: 0.1497, Train Acc: 94.42%
Batch 1705/2797, Loss: 0.1497, Train Acc: 94.42%
Batch 1710/2797, Loss: 0.1497, Train Acc: 94.42%
Batch 1715/2797, Loss: 0.1497, Train Acc: 94.42%
Batch 1720/2797, Loss: 0.1497, Train Acc: 94.42%
Batch 1725/2797, Loss: 0.1498, Train Acc: 94.42%
Batch 1730/2797, Loss: 0.1498, Train Acc: 94.42%
Batch 1735/2797, Loss: 0.1498, Train Acc: 94.42%
Batch 1740/2797, Loss: 0.1499, Train Acc: 94.42%
Batch 1745/2797, Loss: 0.1499, Train Acc: 94.42%
Batch 1750/2797, Loss: 0.1499, Train Acc: 94.42%
Batch 1755/2797, Loss: 0.1498, Train Acc: 94.42%
Batch 1760/2797, Loss: 0.1497, Train Acc: 94.43%
Batch 1765/2797, Loss: 0.1497, Train Acc: 94.43%
Batch 1770/2797, Loss: 0.1498, Train Acc: 94.43%
Batch 1775/2797, Loss: 0.1497, Train Acc: 94.43%
Batch 1780/2797, Loss: 0.1497, Train Acc: 94.43%
Batch 1785/2797, Loss: 0.1497, Train Acc: 94.43%
Batch 1790/2797, Loss: 0.1498, Train Acc: 94.43%
Batch 1795/2797, Loss: 0.1498, Train Acc: 94.42%
Batch 1800/2797, Loss: 0.1498, Train Acc: 94.43%
Batch 1805/2797, Loss: 0.1499, Train Acc: 94.42%
Batch 1810/2797, Loss: 0.1498, Train Acc: 94.42%
Batch 1815/2797, Loss: 0.1498, Train Acc: 94.43%
Batch 1820/2797, Loss: 0.1498, Train Acc: 94.42%
Batch 1825/2797, Loss: 0.1499, Train Acc: 94.42%
Batch 1830/2797, Loss: 0.1499, Train Acc: 94.42%
Batch 1835/2797, Loss: 0.1499, Train Acc: 94.42%
Batch 1840/2797, Loss: 0.1500, Train Acc: 94.42%
Batch 1845/2797, Loss: 0.1499, Train Acc: 94.43%
Batch 1850/2797, Loss: 0.1498, Train Acc: 94.43%
Batch 1855/2797, Loss: 0.1498, Train Acc: 94.43%
Batch 1860/2797, Loss: 0.1498, Train Acc: 94.43%
Batch 1865/2797, Loss: 0.1498, Train Acc: 94.43%
Batch 1870/2797, Loss: 0.1498, Train Acc: 94.43%
Batch 1875/2797, Loss: 0.1498, Train Acc: 94.43%
Batch 1880/2797, Loss: 0.1498, Train Acc: 94.43%
Batch 1885/2797, Loss: 0.1500, Train Acc: 94.43%
Batch 1890/2797, Loss: 0.1499, Train Acc: 94.43%
Batch 1895/2797, Loss: 0.1499, Train Acc: 94.43%
Batch 1900/2797, Loss: 0.1500, Train Acc: 94.43%
Batch 1905/2797, Loss: 0.1499, Train Acc: 94.44%
Batch 1910/2797, Loss: 0.1498, Train Acc: 94.44%
Batch 1915/2797, Loss: 0.1498, Train Acc: 94.44%
Batch 1920/2797, Loss: 0.1497, Train Acc: 94.44%
Batch 1925/2797, Loss: 0.1497, Train Acc: 94.44%
Batch 1930/2797, Loss: 0.1497, Train Acc: 94.44%
